Time,CG 1 Volt,CG 2 Volt,CG 3 Volt,CG 4 Volt,CG 5 Volt,CG 6 Volt,CG 7 Volt,CG 8 Volt,CG 9 Volt,CG 10 Volt,CG 11 Volt,CG 12 Volt,CG 13 Volt,CG 14 Volt,CG 15 Volt,CG 16 Volt
5669.2,3.395,3.3862,3.4038,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.425
5669.4,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3875,3.42,3.4,3.405,3.425,3.4175,3.4075,3.4238,3.4263
5669.6,3.3963,3.3862,3.4025,3.3963,3.4062,3.3912,3.3925,3.3887,3.4188,3.3975,3.4062,3.425,3.4163,3.4087,3.425,3.425
5669.8,3.3938,3.385,3.4025,3.3963,3.405,3.3925,3.3925,3.3875,3.4188,3.3975,3.405,3.4263,3.4175,3.4087,3.4238,3.4263
5670,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3875,3.42,3.3988,3.4062,3.4238,3.4175,3.4087,3.4225,3.425
5670.2,3.395,3.385,3.4025,3.3963,3.405,3.3938,3.3912,3.3887,3.4188,3.3975,3.4062,3.4225,3.4188,3.41,3.425,3.425
5670.4,3.3963,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4225,3.4163,3.4112,3.4238,3.4238
5670.6,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3912,3.39,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.4238,3.425
5670.8,3.3963,3.385,3.4013,3.3963,3.405,3.3938,3.3912,3.3887,3.42,3.3975,3.405,3.4263,3.4163,3.4087,3.425,3.425
5671,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3912,3.39,3.42,3.3963,3.4062,3.4238,3.4175,3.41,3.4238,3.4263
5671.2,3.3963,3.3862,3.4013,3.3975,3.4062,3.3912,3.3925,3.3875,3.4188,3.3988,3.4062,3.4238,3.4163,3.4087,3.425,3.4238
5671.4,3.395,3.385,3.4025,3.3963,3.4062,3.3912,3.3925,3.3887,3.42,3.3975,3.4075,3.425,3.415,3.4087,3.425,3.425
5671.6,3.395,3.3862,3.4013,3.395,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.405,3.4238,3.4188,3.4087,3.4225,3.425
5671.8,3.3938,3.3862,3.4038,3.3963,3.4062,3.3925,3.3912,3.3875,3.42,3.3975,3.4062,3.4263,3.4163,3.4075,3.425,3.425
5672,3.3963,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3875,3.4213,3.3975,3.4062,3.4263,3.4163,3.4087,3.4263,3.425
5672.2,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3875,3.4188,3.3963,3.4075,3.4238,3.4163,3.41,3.425,3.425
5672.4,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3912,3.3887,3.4188,3.4,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5672.6,3.3963,3.3862,3.4013,3.3975,3.4062,3.3912,3.3912,3.3875,3.42,3.3975,3.4062,3.4238,3.4175,3.4112,3.425,3.425
5672.8,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3912,3.3875,3.4188,3.3963,3.4075,3.4238,3.4163,3.4112,3.425,3.425
5673,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3963,3.4062,3.4225,3.4175,3.41,3.4238,3.425
5673.2,3.3963,3.385,3.4,3.3963,3.4062,3.3925,3.3938,3.3887,3.42,3.3988,3.4062,3.425,3.4175,3.41,3.425,3.425
5673.4,3.395,3.385,3.4025,3.3963,3.4075,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.4238
5673.6,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4213,3.3975,3.4087,3.425,3.415,3.4087,3.425,3.4238
5673.8,3.3938,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3963,3.4062,3.4225,3.4163,3.4112,3.4238,3.425
5674,3.3938,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3875,3.42,3.3988,3.405,3.425,3.4175,3.4087,3.425,3.4263
5674.2,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4087,3.425,3.4163,3.41,3.4263,3.425
5674.4,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5674.6,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3912,3.3875,3.42,3.3975,3.405,3.4263,3.4163,3.4087,3.425,3.425
5674.8,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.4112,3.4238,3.425
5675,3.3963,3.385,3.4025,3.395,3.405,3.3925,3.3912,3.3887,3.42,3.3988,3.405,3.425,3.4163,3.4075,3.425,3.425
5675.2,3.395,3.3862,3.4013,3.3963,3.4062,3.3925,3.3938,3.3887,3.4188,3.3988,3.405,3.4225,3.4188,3.41,3.4238,3.4263
5675.4,3.395,3.385,3.4025,3.3963,3.405,3.3938,3.3912,3.3887,3.4188,3.3963,3.4075,3.4238,3.4175,3.4112,3.425,3.425
5675.6,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3875,3.42,3.3975,3.4062,3.4225,3.4175,3.4112,3.425,3.425
5675.8,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.4263,3.425
5676,3.395,3.3862,3.4025,3.395,3.4075,3.3938,3.3925,3.3875,3.4188,3.3988,3.405,3.4263,3.4175,3.4087,3.425,3.425
5676.2,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5676.4,3.395,3.385,3.4025,3.3975,3.405,3.3938,3.3912,3.3875,3.4188,3.3963,3.4062,3.4225,3.4163,3.41,3.4238,3.4238
5676.6,3.395,3.3862,3.4013,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4263,3.4163,3.4087,3.4263,3.425
5676.8,3.3938,3.3862,3.4025,3.395,3.405,3.3925,3.3925,3.3887,3.4188,3.3963,3.4062,3.4238,3.4163,3.4087,3.4238,3.425
5677,3.395,3.385,3.4013,3.3975,3.4075,3.3925,3.3925,3.3875,3.4188,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5677.2,3.3938,3.3862,3.4013,3.3963,3.4062,3.3912,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.4238,3.4263
5677.4,3.3963,3.3862,3.4038,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3988,3.405,3.4263,3.4175,3.4087,3.425,3.4263
5677.6,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3925,3.3887,3.4188,3.3975,3.405,3.425,3.4175,3.4087,3.425,3.425
5677.8,3.395,3.385,3.4013,3.3963,3.405,3.3938,3.3925,3.3875,3.4175,3.3975,3.405,3.4225,3.4188,3.4087,3.4238,3.425
5678,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5678.2,3.3938,3.3875,3.4025,3.3963,3.405,3.3925,3.3925,3.39,3.42,3.3975,3.4062,3.425,3.4163,3.4087,3.425,3.425
5678.4,3.395,3.385,3.4013,3.3975,3.4062,3.3938,3.3925,3.3875,3.4188,3.4,3.405,3.4238,3.4188,3.41,3.425,3.4263
5678.6,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.405,3.425,3.4163,3.4087,3.425,3.4263
5678.8,3.3963,3.3862,3.4013,3.3963,3.4075,3.3925,3.3912,3.3875,3.42,3.3975,3.4075,3.425,3.4163,3.41,3.425,3.425
5679,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.4238,3.4175,3.4087,3.4238,3.4263
5679.2,3.3963,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.4112,3.425,3.4238
5679.4,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3988,3.4062,3.425,3.4163,3.4075,3.425,3.425
5679.6,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3988,3.405,3.425,3.4188,3.41,3.4238,3.425
5679.8,3.395,3.385,3.4025,3.395,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4238,3.4163,3.41,3.4238,3.4238
5680,3.395,3.385,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3975,3.4075,3.4238,3.415,3.41,3.4263,3.425
5680.2,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3925,3.39,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.4238
5680.4,3.395,3.385,3.4038,3.3975,3.405,3.3938,3.3912,3.3887,3.42,3.3975,3.4062,3.4238,3.4163,3.4087,3.4238,3.425
5680.6,3.395,3.385,3.4025,3.3963,3.4075,3.3912,3.3912,3.3875,3.4188,3.3975,3.405,3.4225,3.4188,3.41,3.4238,3.425
5680.8,3.3963,3.385,3.4025,3.395,3.405,3.3925,3.39,3.3887,3.42,3.3975,3.4062,3.4263,3.4175,3.4087,3.425,3.425
5681,3.395,3.385,3.4,3.3963,3.4062,3.3925,3.3925,3.3875,3.42,3.3988,3.4075,3.4238,3.415,3.41,3.425,3.425
5681.2,3.395,3.385,3.4013,3.3975,3.4075,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4225,3.4188,3.4087,3.4238,3.425
5681.4,3.3963,3.3862,3.4013,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4225,3.4175,3.4087,3.4238,3.425
5681.6,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5681.8,3.395,3.385,3.4013,3.3963,3.4075,3.3912,3.3912,3.3887,3.4188,3.3988,3.405,3.4225,3.4175,3.41,3.4238,3.4263
5682,3.395,3.385,3.4038,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.425
5682.2,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.425,3.4263
5682.4,3.395,3.3862,3.4038,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.4238
5682.6,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5682.8,3.395,3.385,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3975,3.405,3.4225,3.4188,3.41,3.425,3.425
5683,3.3963,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.425,3.415,3.41,3.425,3.4238
5683.2,3.395,3.3838,3.4025,3.3975,3.4062,3.3925,3.3912,3.39,3.42,3.3975,3.4062,3.4238,3.415,3.4087,3.425,3.425
5683.4,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.39,3.3887,3.42,3.3975,3.405,3.4263,3.4163,3.4075,3.425,3.425
5683.6,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4225,3.4163,3.4112,3.425,3.4238
5683.8,3.395,3.3862,3.4013,3.3963,3.4062,3.3912,3.3925,3.3875,3.42,3.3975,3.405,3.4238,3.4175,3.4087,3.4225,3.425
5684,3.395,3.3862,3.4025,3.3963,3.4075,3.3912,3.3912,3.3887,3.4213,3.3988,3.4062,3.425,3.4163,3.41,3.425,3.4238
5684.2,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5684.4,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.4238,3.4188,3.4087,3.4238,3.425
5684.6,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.4075,3.4238,3.415,3.41,3.4238,3.4238
5684.8,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3925,3.39,3.42,3.3975,3.4075,3.4238,3.415,3.4087,3.425,3.425
5685,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3988,3.4062,3.425,3.4188,3.4087,3.4238,3.4263
5685.2,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.3925,3.39,3.4188,3.3975,3.405,3.425,3.4163,3.4087,3.4263,3.4263
5685.4,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3938,3.3887,3.4188,3.3975,3.4062,3.4263,3.4163,3.4075,3.425,3.425
5685.6,3.395,3.385,3.4013,3.3975,3.4075,3.3925,3.3925,3.3875,3.4188,3.3988,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5685.8,3.395,3.385,3.4025,3.3975,3.405,3.3925,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.425
5686,3.3938,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.39,3.4188,3.3988,3.405,3.4263,3.4175,3.4087,3.425,3.4263
5686.2,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3887,3.42,3.3975,3.4075,3.425,3.415,3.41,3.425,3.425
5686.4,3.3938,3.3862,3.4025,3.3975,3.4062,3.3912,3.3925,3.3887,3.4188,3.4,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5686.6,3.3938,3.385,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3963,3.4062,3.4225,3.4163,3.41,3.425,3.425
5686.8,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3925,3.39,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.425
5687,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5687.2,3.395,3.3862,3.4025,3.395,3.405,3.3925,3.3912,3.3887,3.4188,3.3988,3.4062,3.4238,3.4163,3.41,3.425,3.425
5687.4,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.425,3.4238
5687.6,3.3963,3.3862,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.42,3.3988,3.405,3.425,3.4163,3.4087,3.4238,3.425
5687.8,3.395,3.3862,3.4013,3.3975,3.4062,3.3925,3.3925,3.3875,3.4188,3.3988,3.4087,3.425,3.4163,3.41,3.4263,3.425
5688,3.395,3.3862,3.4025,3.3975,3.405,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5688.2,3.3963,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4238,3.4175,3.4112,3.4238,3.425
5688.4,3.3938,3.385,3.4025,3.3963,3.4075,3.3912,3.3912,3.3887,3.4188,3.4,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5688.6,3.3963,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.4087,3.4238,3.4263
5688.8,3.395,3.385,3.4013,3.3975,3.4062,3.3925,3.3925,3.3887,3.4188,3.3963,3.4087,3.425,3.4163,3.41,3.425,3.4238
5689,3.395,3.3862,3.4013,3.3963,3.4062,3.3938,3.3925,3.3875,3.42,3.4,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5689.2,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3925,3.3875,3.4213,3.3988,3.405,3.425,3.4163,3.4087,3.425,3.425
5689.4,3.395,3.3862,3.4025,3.3963,3.405,3.3938,3.3912,3.3875,3.42,3.3963,3.4075,3.4225,3.4163,3.4112,3.4238,3.425
5689.6,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3875,3.42,3.3988,3.4062,3.4238,3.4175,3.4112,3.425,3.425
5689.8,3.3963,3.3862,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4238,3.4175,3.41,3.4238,3.4238
5690,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.4,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5690.2,3.395,3.385,3.4013,3.3975,3.4062,3.3925,3.3925,3.3875,3.4213,3.3988,3.4075,3.425,3.4175,3.41,3.425,3.425
5690.4,3.3938,3.3862,3.4013,3.3963,3.4062,3.3912,3.3925,3.39,3.4188,3.3975,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5690.6,3.395,3.385,3.4013,3.3963,3.405,3.3938,3.3912,3.3887,3.4188,3.3988,3.405,3.4225,3.4175,3.4087,3.4238,3.425
5690.8,3.395,3.385,3.4025,3.395,3.405,3.3938,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4188,3.4087,3.425,3.4263
5691,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4213,3.3975,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5691.2,3.3938,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4225,3.4163,3.4112,3.425,3.425
5691.4,3.395,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4075,3.425,3.415,3.41,3.4263,3.425
5691.6,3.395,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.4263,3.425
5691.8,3.3963,3.385,3.4013,3.3975,3.4062,3.3925,3.3912,3.3875,3.42,3.3975,3.4062,3.4225,3.4163,3.41,3.4238,3.4238
5692,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3988,3.4062,3.4238,3.4163,3.4112,3.425,3.4238
5692.2,3.3938,3.3862,3.4025,3.395,3.4062,3.3925,3.3912,3.3887,3.4188,3.3963,3.4062,3.4238,3.4175,3.41,3.4238,3.4238
5692.4,3.3938,3.3862,3.4038,3.3963,3.405,3.3925,3.3912,3.39,3.4188,3.3963,3.4062,3.4225,3.4163,3.4112,3.4238,3.4238
5692.6,3.395,3.385,3.4013,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.425,3.425
5692.8,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.39,3.42,3.3975,3.4062,3.4238,3.4163,3.4112,3.425,3.4238
5693,3.3963,3.385,3.4025,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4075,3.4238,3.425
5693.2,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.39,3.4188,3.3963,3.4062,3.4225,3.4175,3.4112,3.425,3.4238
5693.4,3.3938,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.42,3.3975,3.4075,3.425,3.4163,3.41,3.4263,3.425
5693.6,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.4263,3.4163,3.4087,3.425,3.4263
5693.8,3.395,3.3875,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3963,3.4062,3.4238,3.415,3.4112,3.425,3.4238
5694,3.3963,3.385,3.4013,3.3975,3.405,3.3938,3.3925,3.3887,3.42,3.3975,3.4062,3.4238,3.4175,3.4112,3.4238,3.4238
5694.2,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5694.4,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4238,3.4175,3.41,3.425,3.425
5694.6,3.3963,3.3862,3.4025,3.3963,3.4062,3.3912,3.3912,3.3875,3.4188,3.3975,3.4062,3.425,3.4188,3.4087,3.4238,3.4263
5694.8,3.395,3.3862,3.4013,3.3975,3.4075,3.3912,3.3925,3.3875,3.4213,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5695,3.395,3.385,3.4025,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4225,3.4175,3.4112,3.4238,3.4238
5695.2,3.3938,3.385,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.4188,3.3963,3.4075,3.4238,3.415,3.41,3.4238,3.4238
5695.4,3.3938,3.385,3.4025,3.3963,3.4062,3.3912,3.3912,3.3887,3.4188,3.3975,3.4062,3.4225,3.4163,3.4112,3.4238,3.4238
5695.6,3.3963,3.3862,3.4013,3.395,3.4062,3.3912,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4163,3.41,3.4238,3.4238
5695.8,3.395,3.385,3.4013,3.3975,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5696,3.395,3.3862,3.4025,3.3963,3.4075,3.3912,3.3912,3.39,3.4188,3.3963,3.405,3.4225,3.4175,3.41,3.4238,3.4238
5696.2,3.3963,3.385,3.4013,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5696.4,3.395,3.3862,3.4025,3.395,3.4062,3.3938,3.3925,3.3887,3.4188,3.3975,3.4062,3.4225,3.4188,3.4087,3.425,3.425
5696.6,3.395,3.385,3.4013,3.3975,3.4075,3.3938,3.3925,3.3875,3.4188,3.3988,3.405,3.425,3.4175,3.4075,3.4238,3.425
5696.8,3.395,3.385,3.4025,3.3963,3.4075,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.4087,3.425,3.425
5697,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5697.2,3.395,3.385,3.4025,3.3963,3.4062,3.3938,3.3912,3.3875,3.4188,3.3975,3.4062,3.4225,3.4188,3.41,3.4238,3.425
5697.4,3.395,3.385,3.4013,3.3975,3.4062,3.3938,3.3912,3.3875,3.4188,3.3988,3.405,3.4263,3.4188,3.4087,3.4238,3.425
5697.6,3.395,3.385,3.4025,3.3975,3.4062,3.3912,3.3925,3.3875,3.4188,3.3963,3.4062,3.4238,3.4175,3.4112,3.425,3.425
5697.8,3.3963,3.3838,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.4238,3.4188,3.4087,3.4238,3.425
5698,3.3963,3.385,3.4025,3.3963,3.405,3.3938,3.3912,3.3887,3.42,3.3975,3.4075,3.425,3.4163,3.41,3.4263,3.425
5698.2,3.395,3.3862,3.4025,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3988,3.4038,3.4263,3.4163,3.4075,3.425,3.4263
5698.4,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.39,3.42,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.425
5698.6,3.395,3.3862,3.4013,3.3963,3.4062,3.3912,3.3925,3.3887,3.42,3.3975,3.4087,3.4238,3.415,3.41,3.425,3.4238
5698.8,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3988,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5699,3.395,3.3862,3.4025,3.3975,3.4075,3.3912,3.3912,3.3887,3.4188,3.3988,3.405,3.4263,3.4188,3.4087,3.4238,3.4263
5699.2,3.395,3.385,3.4025,3.3963,3.405,3.3938,3.3925,3.3887,3.42,3.3975,3.4087,3.4238,3.4163,3.4112,3.4238,3.4238
5699.4,3.395,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4175,3.3975,3.405,3.4225,3.4188,3.41,3.4238,3.425
5699.6,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5699.8,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4263,3.4163,3.4075,3.425,3.425
5700,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4213,3.3988,3.4075,3.4263,3.4175,3.4087,3.4263,3.4263
5700.2,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4238,3.4188,3.41,3.4225,3.4263
5700.4,3.395,3.3875,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.42,3.3975,3.4062,3.4225,3.4163,3.41,3.425,3.4238
5700.6,3.395,3.385,3.4038,3.3975,3.4062,3.3925,3.3925,3.39,3.4188,3.3963,3.4062,3.4225,3.4163,3.4112,3.4238,3.425
5700.8,3.395,3.385,3.4013,3.3963,3.405,3.3925,3.3938,3.3887,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.425
5701,3.3938,3.385,3.4038,3.3963,3.4062,3.3925,3.3912,3.39,3.4213,3.3975,3.4062,3.425,3.415,3.4087,3.4263,3.425
5701.2,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.425,3.425
5701.4,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.4,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5701.6,3.3938,3.3862,3.4038,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.425,3.4263
5701.8,3.395,3.3862,3.4013,3.3975,3.4075,3.3912,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5702,3.395,3.3862,3.4025,3.395,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4087,3.425,3.4163,3.4087,3.425,3.425
5702.2,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4175,3.3988,3.405,3.4225,3.4188,3.4087,3.4238,3.425
5702.4,3.3963,3.385,3.4025,3.3975,3.4062,3.3938,3.3925,3.3887,3.42,3.3975,3.4062,3.4263,3.4163,3.4075,3.425,3.425
5702.6,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.4062,3.4238,3.4188,3.4087,3.4225,3.425
5702.8,3.3963,3.3862,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.425,3.4163,3.41,3.4263,3.425
5703,3.3938,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3875,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.4238
5703.2,3.3938,3.3862,3.4025,3.3975,3.4062,3.3912,3.3912,3.39,3.4188,3.4,3.405,3.4238,3.4163,3.4087,3.4263,3.425
5703.4,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.39,3.4188,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.425
